Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,,link
93079421,53085639,0,"CloudFront certificates in IAM have to have a `--path`.  Also, using IAM for this is (sort of) deprecated.  You can now import your cert into Amazon Certificate Manager, which supports both the CLI and the console.",2018-10-31T20:08:55.430,1695906,CC BY-SA 4.0,,https://stackoverflow.com/questions/53085639
93251398,53179652,0,"Hmm. That should be `pecl mongodb` as the `mongo` package is deprecated and the dependency error is in fact saying `ext-mongodb`, which is of course the newer package. You likely would get a message about the deprecation if the `ignoreErrors` was removed as well. Also please read **ALL** the documentation reference [MongoDB PHP Driver](https://docs.mongodb.com/ecosystem/drivers/php/) since the confusion over the multiple dependency install is really quite common.",2018-11-06T21:56:51.967,2313887,CC BY-SA 4.0,,https://stackoverflow.com/questions/53179652
93618531,53369224,0,"Is there some error you are getting? Also, why are you trying to specify the volume size in two different ways?  This : `--block-device-mapping /dev/sda1=:100:false` is deprecated syntax, you should be fine with just using `--block-device-mapping DeviceName=/dev/sda1,Ebs={VolumeSize=100}`",2018-11-19T09:09:08.760,4828534,CC BY-SA 4.0,,https://stackoverflow.com/questions/53369224
93850383,53476616,0,"If the duplicate has outdated answers, don't ask a new question, instead you can place a [bounty](https://stackoverflow.com/help/bounty) on the older question. *Current answers are outdated* is a valid and preselectable [bounty reason](https://stackoverflow.blog/2011/09/23/bounty-reasons-and-post-notices/). There are also high-rep users who are willing to spend their rep on such things if you ask nicely, you just have to find them in chat.",2018-11-26T22:39:56.530,9199167,CC BY-SA 4.0,,https://stackoverflow.com/questions/53476616
94017756,53476813,1,"I would adapt the proposal in [this thread](https://serverfault.com/questions/559282/automatically-assign-elastic-ip-to-ec2-spot-instance-with-user-data-script). Old and partially deprecated---the important part is to use ""user data"" to run a script on startup of the spot instance. [Example here](https://serverfault.com/questions/592423/how-do-i-launch-an-amazon-ec2-spot-instance-with-userdata/625620). By the way, your question may be better on ServerFault.",2018-12-02T02:20:33.883,2050,CC BY-SA 4.0,,https://stackoverflow.com/questions/53476813
94157385,53646566,0,"$client = SqsClient::factory(array('key' => ' ', 'secret' => '', 'region'=>'us-east-1')); update config like this. NOTE: this function is now deprecated.",2018-12-06T10:41:46.617,5463213,CC BY-SA 4.0,,https://stackoverflow.com/questions/53646566
94422403,53782781,1,AWSLambdaClient is deprecated afaik. You should use AWSLambdaClientBuilder.standard().withRegion(region).build().,2018-12-14T18:59:49.427,271415,CC BY-SA 4.0,,https://stackoverflow.com/questions/53782781
94524036,53837914,1,"may be related https://forums.aws.amazon.com/thread.jspa?threadID=166972  please note the ec2-classic is deprecated. EC2-classic (no vpn) is deprecated, check if you have a vpn reference on your ec2 instance (in the console)",2018-12-18T17:10:39.830,1645712,CC BY-SA 4.0,,https://stackoverflow.com/questions/53837914
94524815,48883332,0,Possible duplicate of [FutureWarning: Conversion of the second argument of issubdtype from \`float\` to \`np.floating\` is deprecated](https://stackoverflow.com/questions/48340392/futurewarning-conversion-of-the-second-argument-of-issubdtype-from-float-to),2018-12-18T17:37:11.453,10602145,CC BY-SA 4.0,,https://stackoverflow.com/questions/48883332
94677086,53909393,0,@Dunedan - Using the etag header for md5 is not reliable today. That answer is outdated.,2018-12-24T19:35:28.763,8016720,CC BY-SA 4.0,,https://stackoverflow.com/questions/53909393
94708569,53933424,0,@AndrewS that appears to be an old outdated page. The new one is https://docs.aws.amazon.com/sdk-for-java/v2/developer-guide/setup-project-maven.html,2018-12-26T15:53:43.213,10828089,CC BY-SA 4.0,,https://stackoverflow.com/questions/53933424
94875686,54017617,0,"GCM has been deprecated for quite sometime now. At this point (IMO), using it today will have unpredictable behavior. FCM is the newer version, which contains improvements (and under the hood bug fixes) which may or may not *fix* (if there is an actual issue) your problem. Furthermore, GCM will be totally discontinued this year, so even if you still choose to go with GCM, you will be forced to migrate to FCM soon enough.",2019-01-03T09:52:26.630,4625829,CC BY-SA 4.0,,https://stackoverflow.com/questions/54017617
95009046,54087935,0,"You'll probably need to stop this instance, detach the EBS volume, start another EC2 instance, mount the volume to the new instance and correct the permissions that way. Once done, mount the volume back to the original instance and start it up. AWS has a somewhat outdated guide for this scenario: https://aws.amazon.com/articles/how-to-recover-an-unreachable-linux-instance/",2019-01-08T09:02:42.937,272193,CC BY-SA 4.0,,https://stackoverflow.com/questions/54087935
95664312,54372899,0,"@LukaszTracewski yeah there is a problem with their logs - they look outdated. For example I *really* had a problem with secret key, then I fixed it but logs still show the same error. Okay, if I wait some time, this error will shown higher but logs still can hide the real error haha.",2019-01-29T18:06:07.120,46503,CC BY-SA 4.0,,https://stackoverflow.com/questions/54372899
95680623,51930733,0,"Yep, that comment is outdated and was in fact outdated when I posted it as I realised later. The `credential_source` thing is reasonably new though. You should consider writing up a longer form answer to this.",2019-01-30T07:50:50.530,2291321,CC BY-SA 4.0,,https://stackoverflow.com/questions/51930733
95908462,54518637,0,"Yes it is! I set this information in the samTemplate.yaml file. Also Lambda shows as the default version for this project. We are deploying the package in Lambda with Jenkins, I do not know if he can change something in the execution.We converted the code to Python 2.7 and worked fine in Lambda. However we would like to have it working in 3.7 version, as python 2.7 will be deprecated from 2020.",2019-02-06T13:07:33.257,11012930,CC BY-SA 4.0,,https://stackoverflow.com/questions/54518637
96119017,54188428,0,"Could be due to an outdated SDK/lib? I see that u have checked env, settings tec. but I would still suggest checking and comparing the 2 environments. I built a PoC using Amplify JS and did not see any issue so it must be something env specific",2019-02-13T07:00:26.430,3479734,CC BY-SA 4.0,,https://stackoverflow.com/questions/54188428
96468718,54846513,0,"`context.done()` was used in Node.js runtimes before 6.10 and is deprecated.  Change it back to `callback()` and I expect it will work again, because the error you encountered appears to be an error you should not have been able to cause, even by accident.  It may have been ""fixed"" by the fact that you changed *anything* in your code, prompting Lambda to redeploy it.",2019-02-24T02:19:36.423,1695906,CC BY-SA 4.0,,https://stackoverflow.com/questions/54846513
96522643,54875545,2,"That tutorial is a bit confusing. The query mentioned is related to ""exploring your instance"". It does not show you how to create a new database in your instance -which you must do before you start creating tables and other database objects **in that newly created database**.  And finally - don't use the text (or any other deprecated) datatype.",2019-02-25T23:32:55.110,7926183,CC BY-SA 4.0,,https://stackoverflow.com/questions/54875545
96805607,55026078,1,"I actually had this issue as well, it is definitely a bug. I noticed that if I downloaded the function code it was the updated version, but the console IDE was outdated.",2019-03-06T15:16:50.237,7207514,CC BY-SA 4.0,,https://stackoverflow.com/questions/55026078
96948800,55102715,0,Spark redshift connector seems outdated and it is built for old spark version. What is the use-case? For testing with small amounts of data a JDBC works well. For actual data loading probably best to write to S3 and load from there using Redshift copy command or use Firehose that automatically does that for you.,2019-03-11T13:34:01.500,11140326,CC BY-SA 4.0,,https://stackoverflow.com/questions/55102715
97294589,55282027,0,[`invokeAsync ` is deprecated](https://docs.aws.amazon.com/lambda/latest/dg/API_InvokeAsync.html). The docs say to use `invoke` with `Event` as the `InvocationType`,2019-03-21T14:13:05.540,4192188,CC BY-SA 4.0,,https://stackoverflow.com/questions/55282027
97358162,55225922,0,"Thanks, although that code example is from 2011, it's probably rather heavily deprecated. Any newer examples out there?",2019-03-23T15:58:52.863,2254951,CC BY-SA 4.0,,https://stackoverflow.com/questions/55225922
97358938,55315599,0,"It seems that `sandbox` kwarg is already deprecated (https://github.com/simple-salesforce/simple-salesforce/blob/master/simple_salesforce/login.py#L38), could you try using the `domain` kwarg instead?",2019-03-23T16:40:08.867,977593,CC BY-SA 4.0,,https://stackoverflow.com/questions/55315599
97912165,55608473,0,A file in the system that is no longer executed by any means. Decisions was made to not use it either because it was deprecated/unwanted/forgotten/bugged.,2019-04-10T09:13:27.593,10329981,CC BY-SA 4.0,,https://stackoverflow.com/questions/55608473
98403296,55871536,0,It looks like it's a wrapper from this Github: https://github.com/yoavaviram/python-amazon-simple-product-api and the last release was over a year ago.  Might be like @furas said and it could have some deprecated stuff,2019-04-26T16:31:04.847,1622858,CC BY-SA 4.0,,https://stackoverflow.com/questions/55871536
98533076,55939739,0,"Seems like you need  to use AWS sigv4 for creating signed urls, currently the code is generating signed url using sigv2 which may not be supported in the region where bucket exist and it is going to deprecated anyway.",2019-05-01T17:16:28.740,11097368,CC BY-SA 4.0,,https://stackoverflow.com/questions/55939739
98586532,55878755,0,"@ydaetskcoR I think you are right. when I tried to apply it from another location it connects ok.In addition **template_file** is deprecated so I change the code.I share it.",2019-05-03T10:24:50.127,7807419,CC BY-SA 4.0,,https://stackoverflow.com/questions/55878755
99044939,56034450,0,"I think the examples in the documentation are outdated.. Look at the answer posted. I've been using `context.done(null, event);`  instead of `callback(null, event);` from my `async` Cognito Lambdas and it has worked for me so far.",2019-05-19T20:53:30.377,1137672,CC BY-SA 4.0,,https://stackoverflow.com/questions/56034450
99250604,56319766,0,"That is all YAML format. And AWS is outdated in that they still have not implemented a recommendation made on the YAML website **in 2006**, to use `.yaml` as a file extension for YAML *format* files. However to name YAML (format) files (whether with the recommended `.yaml` extension, with `.yml` or any other extension) a [YML](https://fdik.org/yml/) is not outdated, is like calling Java source code Python because someone put it a file with a `.py` extension. If you can't correct the file extension please at least use the right file format terminology.",2019-05-27T07:05:44.460,1307905,CC BY-SA 4.0,,https://stackoverflow.com/questions/56319766
99507085,56457420,2,Why are you using that module? It looks pretty useless for anyone other than the original user's intention and is pointless to open source. The bucket policy is a bad idea too. Instead the user/role should have the ability to access a completely private bucket via IAM permissions rather than this outdated and confusing way of approaching it.,2019-06-05T09:18:52.357,2291321,CC BY-SA 4.0,,https://stackoverflow.com/questions/56457420
99632735,56497613,0,Also you should probably be using ACM to upload server certificates instead of the deprecated IAM server certificates. It still doesn't allow you to specify a certificate and key pair in S3 though.,2019-06-10T10:13:32.150,2291321,CC BY-SA 4.0,,https://stackoverflow.com/questions/56497613
99834112,56630460,0,"AFAIK there is no separate handler for that use-case. Can you try the same `RequestHandler<Integer, MyResponse>` without passing anything or doing anything with the input in the overridden method? Also note that in the latest version, `RequestHandler` is deprecated by `RequestHandler2`. For reference https://docs.aws.amazon.com/AWSJavaSDK/latest/javadoc/com/amazonaws/handlers/RequestHandler.html",2019-06-17T12:19:09.587,9840318,CC BY-SA 4.0,,https://stackoverflow.com/questions/56630460
100681208,57078934,0,"Note that `SQL_CALC_FOUND_ROWS` has been deprecated in MySQL 8.0. So you should probably get out of the habit of using it, and this question will be moot.",2019-07-17T15:09:30.273,1491895,CC BY-SA 4.0,,https://stackoverflow.com/questions/57078934
101046371,57273290,0,"OK, so google is happy with your SPF. Is it an actual `SPF`-type record, or is it a `TXT` type (the former is deprecated)? Try checking [here](https://www.kitterman.com/spf/validate.html?). We can't do any diagnostics without knowing the actual domain, but I'd also say that gmail's spam filter is pretty terrible; you will often end up in spam even if you have correct SPF, DKIM & DMARC passes.",2019-07-30T14:36:11.550,333340,CC BY-SA 4.0,,https://stackoverflow.com/questions/57273290
101046427,57273290,0,"So it is an SPF record, I wasn't aware that was deprecated.  I'll change it to TXT and see what happens.",2019-07-30T14:37:27.193,9443270,CC BY-SA 4.0,,https://stackoverflow.com/questions/57273290
101418613,57464425,0,"@MartinAtkins Thanks, that makes sense.  I think our provider is probably a little outdated - haven't upgraded for the same reasons of breaking changes across our scripts.  I'll try to verify that the unsupported regex still throws the same error in the latest version before opening an issue.",2019-08-13T07:41:58.567,791010,CC BY-SA 4.0,,https://stackoverflow.com/questions/57464425
101476439,57485394,1,"I have contacted the people who wrote the quickstart guide and opened a ticket with AWS using my support plan. The initial support personnel got the exact same error that I did. This means that the quickstart is most likely outdated now.If anyone is able to get the quickstart to work, please let me know.",2019-08-15T01:38:08.547,3188817,CC BY-SA 4.0,,https://stackoverflow.com/questions/57485394
101783814,57667465,0,"@åº·æ¡“ç‘‹, thank you. Even if we write raw string literal on ``[[deprecated()]]` directly, gcc outputs one line and escaped`\n`. I understand about that. Let's accept that limitation. But I still have the problem how to avoid code repeat.",2019-08-27T04:54:17.483,1922763,CC BY-SA 4.0,,https://stackoverflow.com/questions/57667465
101860717,57708294,0,"I saw that yes, thank you. However that's the deprecated version and I still don't know how to replace it. Do you have any insight?",2019-08-29T11:37:25.030,11993890,CC BY-SA 4.0,,https://stackoverflow.com/questions/57708294
102133404,57845586,0,"questions: how many users are you planning to have in the table (order of magnitude, no need for an exact number)? how many items in total are you planning to have (again, order of magnitude)? when you ""query one latest PUBLIC content from each user""  do you need it for all users or just for a selected subset? do you need just the first N entries? if so, what's N? is this a one-off query or is it going to run repeatedly? at what frequency? is it ok in your application if the result from this query are slightly outdated? (let's say a few seconds? a few minutes? a few hours?)",2019-09-09T12:01:53.323,27198,CC BY-SA 4.0,,https://stackoverflow.com/questions/57845586
102208749,57892061,0,"Do you have to use ""ec2_remote_facts"" only to gather data about EC2? I am asking because this task is now deprecated. You can use ""ec2_instance_facts"" instead",2019-09-11T16:53:44.963,8584431,CC BY-SA 4.0,,https://stackoverflow.com/questions/57892061
102358275,57974272,0,"Deprecated code:     AmazonCloudFrontClient cloudfront = new AmazonCloudFrontClient();   cloudfront.setEndpoint(endPoint);   cloudfront.setRegion(region);",2019-09-17T12:31:31.370,4230114,CC BY-SA 4.0,,https://stackoverflow.com/questions/57974272
102530502,57812080,0,"Thank you. My end goal is to clean some data. There is a field in the DB called 'engagement' which is used to track customers in AWS. The engagement tag is supposed to be mandatory but it's not enforced. So some resources have the tag, some have a blank engagement tag, some have bogus info (eg 12345678910) and some of the engagement tags become old and outdated and need to be replaced with the current engagement code. I want to import the bill containing this info from S3 into glue, replace the values I need, and then send it back to S3 for reading by Athena.",2019-09-23T17:15:57.143,1017466,CC BY-SA 4.0,,https://stackoverflow.com/questions/57812080
102671767,58142902,3,"An idea related to the problem: In case you have updated the container and pushed it multiple times to the registry with the same version/tag, you have to run `docker pull` again on the EC2 instance. Otherwise it will use the outdated version.",2019-09-28T02:40:22.477,3376954,CC BY-SA 4.0,,https://stackoverflow.com/questions/58142902
102717037,57959965,0,What is the version of awscli you are using? Mostly looks like an outdated version which doesn't support this parameter.,2019-09-30T12:27:21.293,5164936,CC BY-SA 4.0,,https://stackoverflow.com/questions/57959965
102860584,58237518,0,"Did you setup permissions in IAM for Elastic Beanstalk to talk to Cloudwatch? I have the `CloudWatchAgentServerPolicy` and `AmazonEC2RoleforSSM` policies added to the aws-elasticbeanstalk-ec2-role, though it looks like the latter is deprecated in favor of `AmazonSSMManagedInstanceCore`.",2019-10-04T23:53:38.673,1753903,CC BY-SA 4.0,,https://stackoverflow.com/questions/58237518
103005748,58321545,0,/var/task/IPython/nbformat.py:13: ShimWarning: The `IPython.nbformat` package has been deprecated since IPython 4.0. You should import from nbformat instead.,2019-10-10T13:01:37.893,11974422,CC BY-SA 4.0,,https://stackoverflow.com/questions/58321545
103417551,58547705,0,"stacktrace mentions `data = re.get(url)`, but the code contains `header` parameter as well - `data = re.get(url,headers=headers)`. Either the code or the error you posted are outdated",2019-10-24T19:55:02.063,2020723,CC BY-SA 4.0,,https://stackoverflow.com/questions/58547705
103814763,58763005,0,`aws-cdk.cdk` this module has been deprecated and renamed to `@aws-cdk/core` https://pypi.org/project/aws-cdk.cdk/. Also since you are using `python3` you should use `pip3`.,2019-11-08T10:04:15.810,7368965,CC BY-SA 4.0,,https://stackoverflow.com/questions/58763005
103835770,58362062,0,@matt the old answer is outdated. the new one is appropriate for 2019. this affects a lot of people,2019-11-08T23:22:05.177,2784835,CC BY-SA 4.0,,https://stackoverflow.com/questions/58362062
103903142,58812207,0,I removed that and tried and still same error. Actually aws-cdk.cdk==0.36.1 deprecated. Now aws-cdk.core is enough,2019-11-12T04:55:01.877,11066225,CC BY-SA 4.0,,https://stackoverflow.com/questions/58812207
103993465,58853686,0,"My guess is the timestamps are in `TIMESTAMP_MICROS`. This is not supported in Presto, which Athena is based on. AFAICT this is a deprecated method of representing timestamps in Parquet. I'd suggest that you create an issue in Presto https://github.com/prestosql/presto/issues/ and talk to Athena support about it.",2019-11-14T16:18:13.983,65458,CC BY-SA 4.0,,https://stackoverflow.com/questions/58853686
104397191,59071423,0,"Are you saying   <property>    <name>fs.s3a.impl</name>    <value>org.apache.hadoop.fs.s3a.S3AFileSystem</value>  </property>  <property>    <name>fs.s3.impl</name>    <value>org.apache.hadoop.fs.s3.S3FileSystem</value>  </property>. But s3 is not deprecated so far. That shouldn't be the cause.rt",2019-11-28T00:15:19.943,3858193,CC BY-SA 4.0,,https://stackoverflow.com/questions/59071423
104398861,59071423,0,"You should just remove all S3FileSystem usages or change the impl value to use S3AFileSystem. The other is deprecated, according to the message in your output",2019-11-28T02:51:24.317,2308683,CC BY-SA 4.0,,https://stackoverflow.com/questions/59071423
104515930,59144875,2,you are using an outdated `psql` version against a newer Postgres (server) version,2019-12-02T18:45:08.863,330315,CC BY-SA 4.0,,https://stackoverflow.com/questions/59144875
104538677,59157219,0,Perhaps the example is outdated? It's from 2016 - maybe they changed the SDK since then.,2019-12-03T12:37:46.683,106104,CC BY-SA 4.0,,https://stackoverflow.com/questions/59157219
105096696,59390145,0,"Is your Helm working properly? I think there is an issue with your outdated software versions. This helm version was commited on Mar 9, 2018.",2019-12-23T15:30:45.850,12257134,CC BY-SA 4.0,,https://stackoverflow.com/questions/59390145
105234276,59531126,0,"Thanks @Turing85, I will have a look at it.P.S. Having given a look, it seems that threads are fully supported, but: `We have nearly full support for java.lang.Thread. Only deprecated methods, such as Thread.stop(), are not supported.`. So now I have to understand what references deprecated thread methods. I moved further somehow. Thanks!",2019-12-30T14:25:00.953,3331931,CC BY-SA 4.0,,https://stackoverflow.com/questions/59531126
105299296,59562704,0,"`t2` are already deprecated, use `t3` instead, better resources for a cheaper price",2020-01-02T15:19:46.450,4093955,CC BY-SA 4.0,,https://stackoverflow.com/questions/59562704
105339151,59575949,0,FYI: CloudFormer is somewhat outdated. It hasn't been updated for a long time.,2020-01-03T23:09:05.800,174777,CC BY-SA 4.0,,https://stackoverflow.com/questions/59575949
106032356,59919041,0,Your client creation looks correct to me; the only thing I could think of is that you have an outdated version of boto3 -- worth checking. Good luck.,2020-01-28T20:41:47.777,11223183,CC BY-SA 4.0,,https://stackoverflow.com/questions/59919041
106889312,60401206,0,"@dk14 That is false, since `2.4.0` **Spark** supports **Scala** `2.12` and since `2.4.2` it is the recommended version with `2.11` marked as deprecated. However, even if that was more than a year ago, most vendors like **AWS EMR** haven't updated yet.",2020-02-26T21:00:09.760,4111404,CC BY-SA 4.0,,https://stackoverflow.com/questions/60401206
107020195,60494993,2,"Can you clarify what you mean by ""deprecated IAM roles""? Do you mean *unused* IAM roles? Because IAM roles don't become deprecated.",2020-03-02T18:57:51.297,2430241,CC BY-SA 4.0,,https://stackoverflow.com/questions/60494993
107046197,60500683,0,"I'm afraid I have not used Chalice (I have successfully used Flink). One observation, you never close the WS connection so even it it was working, over time you will be leaking a web socket connection each time `getPosts` is called. Have you tried sending a query inside `setup_graph`? Also note that the `graph = Graph` approach is now deprecated in favor of using `traversal()`. Sorry for all the question but which version of the Gremlin Python client are you using?",2020-03-03T14:33:53.250,5442034,CC BY-SA 4.0,,https://stackoverflow.com/questions/60500683
107121371,60544631,0,"Hi @riga, looks that one of your dependencies are using the deprecated `_headers` ( https://nodejs.org/api/deprecations.html#deprecations_dep0066_outgoingmessage_prototype_headers_outgoingmessage_prototype_headernames ), can you post the code ?",2020-03-05T16:41:45.693,587894,CC BY-SA 4.0,,https://stackoverflow.com/questions/60544631
107388625,60695995,0,isn't this outdated using AWSMobileClient and does not work with AWSCognito,2020-03-15T19:54:55.107,2009606,CC BY-SA 4.0,,https://stackoverflow.com/questions/60695995
107389258,60695995,0,"You may either manually add TransferUtility (instructions are in the link above) or switch to AWSMobileClient (just follow the instructions for Authentication and Storage). It is not outdated and works very well with Cognito. You may be thinking of their MobileHub, which is outdated.",2020-03-15T20:26:37.017,9269689,CC BY-SA 4.0,,https://stackoverflow.com/questions/60695995
107658236,60849527,0,Did you try reading about legacy DNS names being deprecated befoe asking this question? Knowing AWS I would expect that they have links to references in the e-mail they sent. Have you read those?,2020-03-25T13:16:29.843,199682,CC BY-SA 4.0,,https://stackoverflow.com/questions/60849527
108517277,61341659,0,**Side-comment:** `boto` is now outdated. It is recommended that you use [boto3](https://boto3.amazonaws.com/v1/documentation/api/latest/index.html).,2020-04-21T11:16:30.473,174777,CC BY-SA 4.0,,https://stackoverflow.com/questions/61341659
108866527,61544570,0,"m3 instance types are deprecated on EMR, which might be what is causing the issue. Have you tried using `m4.xlarge` or `m5.xlarge`?",2020-05-01T14:42:14.507,13070,CC BY-SA 4.0,,https://stackoverflow.com/questions/61544570
109011608,61627501,0,"`lambda:InvokeAsync` permission is deprecated. Please use `lambda:InvokeFunction`. Since you use async invokation (Event type), [dlq](https://docs.aws.amazon.com/lambda/latest/dg/invocation-async.html#dlq) can be useful.",2020-05-06T04:51:26.967,248823,CC BY-SA 4.0,,https://stackoverflow.com/questions/61627501
109205481,61736751,0,"The UI is a little outdated so im following this videohttps://www.youtube.com/watch?v=PxFZt8MG2ssim just curious how to add a rule for this phpmyadmin, is it all tcp?",2020-05-11T20:18:47.230,9296060,CC BY-SA 4.0,,https://stackoverflow.com/questions/61736751
109467787,61876285,0,That plugin is now deprecated due to changes in the serverless framework. See https://github.com/matt-filion/serverless-external-s3-event for details.,2020-05-19T12:42:46.127,1748964,CC BY-SA 4.0,,https://stackoverflow.com/questions/61876285
109553398,61930494,0,"However, one other possibility is that [ListVerifiedEmailAddresses](https://docs.aws.amazon.com/ses/latest/APIReference/API_ListVerifiedEmailAddresses.html) is not supported in `eu-central-1` (it's marked as deprecated), and the error is being reported as an invalid key. I recommend trying [ListIdentities](https://docs.aws.amazon.com/ses/latest/APIReference/API_ListIdentities.html) instead.",2020-05-21T17:59:25.180,13400729,CC BY-SA 4.0,,https://stackoverflow.com/questions/61930494
109840601,62104602,0,"Sorry, I forgot to include in my post, I guess it is triggered because of the plugin I'm using which is ""aws-sdk"", not sure about that. Am I using an outdated plugin? or is there a workaround for that kind of error?",2020-05-30T15:31:44.207,13648425,CC BY-SA 4.0,,https://stackoverflow.com/questions/62104602
110228212,62323590,0,6 is deprecated. if you got documents with `{$exists: false}` then it means that's the problem. i'll write an answer with a solution to bypass it\,2020-06-11T13:20:10.537,10770370,CC BY-SA 4.0,,https://stackoverflow.com/questions/62323590
110254724,62339253,1,@Marcin found the issue. Server had an outdated version of aws cli..... Thanks for the help anyways,2020-06-12T08:35:01.053,13713893,CC BY-SA 4.0,,https://stackoverflow.com/questions/62339253
110473574,59541382,1,"No, I searched for a solution, however, I found some reports that the google auth provider was broken since google+ became deprecated. Instead, I ended up implementing login with phone number using Cognito user pools",2020-06-19T08:51:35.267,6928827,CC BY-SA 4.0,,https://stackoverflow.com/questions/59541382
110679903,62579564,0,@MattSchuchard the map function is deprecated.,2020-06-25T23:54:12.583,154527,CC BY-SA 4.0,,https://stackoverflow.com/questions/62579564
110836862,62674909,0,"Thanks Raj..I think answers mentioned in this post has been deprecated. Now, EC2 instance automatically launched with ECS cluster. User data script option can be implemented when we manually launch EC2 instance.",2020-07-01T11:14:46.783,5795239,CC BY-SA 4.0,,https://stackoverflow.com/questions/62674909
110984878,62757921,0,"I don't know for sure, but I think not. The boto library is essentially deprecated and any new application should use boto3. From a quick glance at the (older) boto docs, it does support signature v4 for S3 access, [EC2](https://github.com/boto/boto/commit/4d780bd), and for S3 pre-signed URLs so it *might* also support it for SES, but I see no evidence that it does.",2020-07-06T16:16:41.973,271415,CC BY-SA 4.0,,https://stackoverflow.com/questions/62757921
111160786,62860407,1,Are you sure that  the `$AWS_ACCESS_KEY_ID` and other variables are correct? No extra characters or missing any? Also what version of ebawscli do you use? I ask because platform `php-5.5` is deprecated.,2020-07-12T11:57:07.093,248823,CC BY-SA 4.0,,https://stackoverflow.com/questions/62860407
111591460,63100553,0,"That I posted was right, may be iam using wrong keys that is why access denied after creating new keys it is working, it still shows AmazonS3Client(credentials) deprecated, dont know what to do",2020-07-26T21:02:35.017,8245963,CC BY-SA 4.0,,https://stackoverflow.com/questions/63100553
111738828,63172576,0,"In detail requires an answer(no time).a) Kubernetes Volumes and types. b) Longhorn in this scenario. c) What is a replica. d) What happens in case corrupted/outdated disk? Additional ebs in the user section with a call  aws ec2 attach-volume. e) Termination protection.f) Livecycle hooksg) see also recover: https://aws.amazon.com/premiumsupport/knowledge-center/automatic-recovery-ec2-cloudwatch/ If I find time I can write it but I can only give you the bulletpoints that may help you.",2020-07-31T09:52:16.410,10931123,CC BY-SA 4.0,,https://stackoverflow.com/questions/63172576
111857562,63241324,0,Can't you ignore outdated data by tracking a version or timestamp field in the shadow in your app?,2020-08-05T00:47:44.413,1373856,CC BY-SA 4.0,,https://stackoverflow.com/questions/63241324
111881787,63241324,0,@BenT We are thinking of using timestamps to ignore outdated data. I needed to check if there is a better way to do that.,2020-08-05T17:36:12.297,2184946,CC BY-SA 4.0,,https://stackoverflow.com/questions/63241324
112537429,63640052,0,"the only error thats in there is this warning ```ERROR (node:8) [DEP0005] DeprecationWarning: Buffer() is deprecated due to security and usability issues. Please use the Buffer.alloc(), Buffer.allocUnsafe(), or Buffer.from() methods instead.``` i changed every single new Buffer to Buffer.from and i still get it but i dont know if thats impacting my upload function.",2020-08-28T20:32:43.217,14184500,CC BY-SA 4.0,,https://stackoverflow.com/questions/63640052
112606415,63679395,2,Do you absolutely need a 0.11 compatible answer? 0.12 was released more than 15 months ago and is now on 0.13. 0.11 is already deprecated by the latest AWS provider (v3) so you should really avoid hanging around on this version if you can avoid it. If so you should explain that you cannot move to 0.12 and tag your question with `terraform0.11`.,2020-08-31T23:46:36.197,2291321,CC BY-SA 4.0,,https://stackoverflow.com/questions/63679395
112635110,63695581,0,As you can see `pip` uses the outdated Python 2 and `python` is Python 3.6. This is somehow messed up and you installed the library in the Python 2 environment where Python 3.6 can't see it. Maybe `pip3` uses the correct version.,2020-09-01T21:25:47.887,1209921,CC BY-SA 4.0,,https://stackoverflow.com/questions/63695581
1027927,1204191,0,"Do you have a contact over at Amazon? They need to be made to understand why they should not require people to use obsolete software that's barely supported (WSE). Check my profile, and ask them to contact me at johnwsaundersiii at live.com.",2009-07-30T05:38:18.620,76337,CC BY-SA 2.5,,https://stackoverflow.com/questions/1204191
2301473,1496066,4,"This question and answers are out of date now that SimpleDB supports consistent reads and conditional puts. See http://developer.amazonwebservices.com/connect/ann.jspa?annID=611",2010-02-25T02:48:51.043,50277,CC BY-SA 2.5,,https://stackoverflow.com/questions/1496066
2301480,327169,1,"This question and answers are out of date now that SimpleDB supports consistent reads and conditional puts. See http://developer.amazonwebservices.com/connect/ann.jspa?annID=611",2010-02-25T02:51:10.927,50277,CC BY-SA 2.5,,https://stackoverflow.com/questions/327169
10801415,8686125,0,"Yeah, it's very common. I've seen WP installations several years out of date.",2011-12-31T04:25:07.550,1902010,CC BY-SA 3.0,,https://stackoverflow.com/questions/8686125
19010091,13809353,0,"CFCredentials is [defined in utilities/credentials.class.php](http://docs.amazonwebservices.com/AWSSDKforPHP/latest/index.html#i=CFCredentials).  Does that file exist?  Is it being included?  Could you have some sort of weird frankenstein monster copy of the PHP SDK?  It happens that my local copy is out of date, and that file (and references to CFCredentials) doesn't exist.",2012-12-11T08:36:14.440,168868,CC BY-SA 3.0,,https://stackoverflow.com/questions/13809353
19789708,14258470,0,your web host needs to upgrade -- PHP5.2 has been unsupported for two years; it has known security flaws that have not and *will not* be fixed. No server admin worth his pay would allow it to still be running on his servers. If your web host is willing to run software on their servers that is obsolete and known to be insecure then they clearly don't care about their users; you're using the wrong web host.,2013-01-10T13:36:16.713,1069607,CC BY-SA 3.0,,https://stackoverflow.com/questions/14258470
