Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
80934955,46994257,0,`mapred` properties are all deprecated,2017-10-28T20:41:41.410,2308683,CC BY-SA 3.0,False,1,,deprecated,0,`mapred` properties are all deprecated,False,False,46994257.0,2017-10-28T20:38:56.973,3.0,2081.0,,2017-10-29T03:55:49.930,Hive Merge Small ORC Files,<hadoop><apache-spark><hive><mapreduce><amazon-emr>,1.0,5.0,,,
81164711,47107153,0,"This isn't a programming question, but a documentation question, and is off-topic. That said, t1 *has* been deprecated for t2, and is documented as such.",2017-11-04T03:46:38.017,272109,CC BY-SA 3.0,False,1,,.,0,"That said, t1 *has* been deprecated for t2, and is documented as such.",False,False,47107153.0,2017-11-04T03:43:57.707,-2.0,58.0,2017-11-04T05:38:55.410,2017-11-04T05:38:55.410,Why don't T1 instances show up in amazon docs,<amazon-web-services><amazon-ec2>,1.0,7.0,,,
81164822,47107153,0,"@ishandutta2007. As a general rule, you will pay more for a deprecated instance type. Sort of Amazon's way of pushing you to use current generation products. The reason that older instance types still exist is that you can lose customers by dropping support for systems that are in production (enterprise style support policies). This way customers can take their time (and pay for it) until they can move to the current generation.",2017-11-04T03:57:11.407,8016720,CC BY-SA 3.0,False,1,,.,0,"As a general rule, you will pay more for a deprecated instance type.",False,False,47107153.0,2017-11-04T03:43:57.707,-2.0,58.0,2017-11-04T05:38:55.410,2017-11-04T05:38:55.410,Why don't T1 instances show up in amazon docs,<amazon-web-services><amazon-ec2>,1.0,7.0,,,
81182689,47115455,0,"Running version 1.11.129, which is of course outdated, but when I try to upgrade with `pip install awscli --upgrade --user` I have that same version. Not sure how to get up to 1.11.84 (I'm on Amazon Linux).",2017-11-04T22:46:45.187,4449035,CC BY-SA 3.0,False,1,,--user,0,"Running version 1.11.129, which is of course outdated, but when I try to upgrade with `pip install awscli --upgrade --user",False,False,47115455.0,2017-11-04T20:45:05.907,1.0,691.0,2017-11-04T22:43:52.713,2017-11-05T02:22:04.607,No Payload property on AWS Lambda invoke CLI response,<amazon-web-services><aws-lambda><aws-cli>,1.0,4.0,,,
81195750,47122894,1,That tutorial is from 2012 and appears to be outdated. It appears that you cannot run Redshift without a VPC now.,2017-11-05T15:02:19.447,13070,CC BY-SA 3.0,False,1,,.,0,That tutorial is from 2012 and appears to be outdated.,False,False,47122894.0,2017-11-05T14:50:25.740,1.0,545.0,,2019-01-24T15:54:12.583,Redshift and without VPC,<amazon-web-services><amazon-redshift><amazon-vpc>,3.0,3.0,,,
81210224,47129430,0,You will need to define same mountpoints for both the containers. `volume_from` is deprecated and should not be used,2017-11-06T05:23:24.367,2830850,CC BY-SA 3.0,False,1,volume_from,used,1,`volume_from` is deprecated and should not be used,False,False,47129430.0,2017-11-06T03:43:26.013,1.0,1050.0,,2018-02-18T09:37:48.550,ECS mount volume to nginx container,<php><docker><nginx><docker-compose><amazon-ecs>,1.0,1.0,,,
81789943,47221383,0,"That template is out of date, if that's what you got from running `cp $(passenger-config about resourcesdir)/templates/standalone/config.erb nginx.conf.erb` then you need to update Passenger.",2017-11-21T16:30:50.660,2250791,CC BY-SA 3.0,False,1,template,$,0,"That template is outdated, if that's what you got from running `cp $",False,False,47221383.0,2017-11-10T11:06:12.017,13.0,842.0,,2017-11-24T05:40:38.747,How can i forcefully redirect http request to https in passenger standalone with aws elastic load balancer?,<ruby-on-rails><amazon-web-services><nginx><passenger><elastic-load-balancer>,2.0,22.0,,,
81815806,47221383,0,"i take n from this official site, and it is not out of date 
https://www.phusionpassenger.com/library/config/standalone/intro.html#nginx-configuration-template",2017-11-22T09:12:50.727,5117953,CC BY-SA 3.0,False,1,,https://www.phusionpassenger.com/library/config/standalone/intro.html#nginx-configuration-template,1,"i take n from this official site, and it is not outdated 
https://www.phusionpassenger.com/library/config/standalone/intro.html#nginx-configuration-template",False,False,47221383.0,2017-11-10T11:06:12.017,13.0,842.0,,2017-11-24T05:40:38.747,How can i forcefully redirect http request to https in passenger standalone with aws elastic load balancer?,<ruby-on-rails><amazon-web-services><nginx><passenger><elastic-load-balancer>,2.0,22.0,,,
81877847,47461163,0,"'not fully secure' means the page _is_ TLS (SSL is obsolete) but some _resource(s)_ fetched by the page is(are) _not_; this is also described as **mixed content**. Touch F12 for dev tools and in the network tab mouse to see what resource(s) you are unsafely fetching as http. This has nothing to do with the certificate, which is probably fine.",2017-11-23T18:28:24.457,2868801,CC BY-SA 3.0,False,1,SSL,but,0,(SSL is obsolete) but,False,False,47461163.0,2017-11-23T17:54:44.650,0.0,65.0,,2017-11-23T21:40:31.003,AWS SSL Certificate Not Propagating Throughout The Site,<amazon-web-services><ssl>,1.0,2.0,,,
81990160,47516633,4,It seems AWS change the bucket structure. The document you refer to is outdated. The common crawl bucket is call `s3://commoncrawl` now.  Try to use `aws s3 ls s3://commoncrawl`  to check it out. Ref : https://aws.amazon.com/public-datasets/common-crawl/,2017-11-27T17:57:59.297,6017840,CC BY-SA 3.0,False,1,document,.,0,The document you refer to is outdated.,False,False,47516633.0,2017-11-27T17:28:06.330,1.0,337.0,,2017-11-27T17:40:29.517,Access Denied for accessing amazon s3 - common data crawl,<python><amazon-s3><boto3><common-crawl>,0.0,8.0,,,
82453032,47701044,0,I think either AWS doc outdated or `other_policy` not correct,2017-12-11T04:36:29.367,2401736,CC BY-SA 3.0,False,1,,correct,1,I think either AWS doc outdated or `other_policy` not correct,False,False,47701044.0,2017-12-07T17:55:05.357,8.0,581.0,2017-12-08T16:47:19.927,2018-07-15T13:57:28.797,sigv4-post-example using python,<python><amazon-web-services><amazon-s3><aws-cli>,1.0,2.0,,2.0,
82631633,47818985,1,After invalidating with the wildcard `/**` reload your page with CTRL+F5 which is a hard reload. Does it still show outdated data?,2017-12-15T14:25:43.947,4278870,CC BY-SA 3.0,False,1,,?,0,Does it still show outdated data?,False,True,47818985.0,2017-12-14T17:25:26.800,1.0,1672.0,,2017-12-15T21:57:40.180,AWS CloudFront not updating with newer content,<amazon-web-services><amazon-s3><amazon-cloudfront>,1.0,1.0,,,
82639951,47837489,0,"The procedure would likely be the same as on any other machine. You didn't install @angular/cli, did you? angular/quickstart is deprecated and doesn't support CLI, that's what repo page says. Are you trying to start a new project or set up existing project?",2017-12-15T18:40:28.560,3731501,CC BY-SA 3.0,False,1,,.,1,"angular/quickstart is deprecated and doesn't support CLI, that's what repo page says.",False,False,47837489.0,2017-12-15T17:52:04.737,0.0,2839.0,2017-12-15T18:40:46.630,2017-12-15T18:51:43.200,Installing Angular 4 on EC2 server,<angular><amazon-ec2><angular-cli>,1.0,3.0,,,
82652306,47839648,1,"As per the document, CertificateSource it has been deprecated, not sure but that could be the issue.
http://docs.aws.amazon.com/AWSJavaScriptSDK/latest/AWS/CloudFront.html",2017-12-16T09:08:21.937,7753973,CC BY-SA 3.0,False,1,,"
",1,"As per the document, CertificateSource it has been deprecated, not sure but that could be the issue.
",False,False,47839648.0,2017-12-15T20:46:45.157,0.0,242.0,,2017-12-20T08:36:45.673,Attaching Certificate to CloudDistribution with ARN fails with InvalidViewerCertificate,<node.js><amazon-web-services><amazon-cloudfront>,1.0,5.0,,,
82774144,47890003,0,"Could you post your CLI and golang queries, as well as the full result outcomes (not the actual results)? Please use text rather than screenshots as this is discouraged on SO.",2017-12-20T10:22:44.680,4985580,CC BY-SA 3.0,False,1,,.,0,Please use text rather than screenshots as this is discouraged on SO.,False,False,47890003.0,2017-12-19T15:16:54.650,0.0,125.0,,2017-12-19T15:16:54.650,Querying DynamoDB inside a Docker Container is returning limiting results,<amazon-web-services><docker><networking><amazon-dynamodb>,0.0,4.0,,,
82878318,47954275,1,`ArrayList` was deprecated when .NET 2.0 was. You should either use `string[]` or `List<string>`,2017-12-23T17:30:23.253,2141621,CC BY-SA 3.0,False,1,ArrayList,.,0,`ArrayList` was deprecated when .NET 2.0 was.,False,False,47954275.0,2017-12-23T16:54:05.880,0.0,127.0,2017-12-23T17:43:12.893,2017-12-23T17:43:12.893,c# Amazon Api request fail,<c#><winforms><amazon-web-services>,1.0,2.0,,,
83271177,48138088,0,Yes the last code of AWS is deprecated... I wonder if there is another way to get it.,2018-01-08T08:26:25.640,8914280,CC BY-SA 3.0,False,1,code,...,0,Yes the last code of AWS is deprecated...,False,False,48138088.0,2018-01-07T14:25:14.553,0.0,555.0,,2018-01-07T14:25:14.553,Getting Object tag value in AWS S3,<scala><amazon-web-services><amazon-s3><tags>,0.0,7.0,,,
83276098,48138088,0,"How does it being deprecated make you ""unable"" to use it?",2018-01-08T11:03:37.203,4254517,CC BY-SA 3.0,False,1,it,?,0,"How does it being deprecated make you ""unable"" to use it?",False,False,48138088.0,2018-01-07T14:25:14.553,0.0,555.0,,2018-01-07T14:25:14.553,Getting Object tag value in AWS S3,<scala><amazon-web-services><amazon-s3><tags>,0.0,7.0,,,
83276493,48138088,0,"I am looking at 1.11.198, it's not deprecated there ...",2018-01-08T11:15:15.553,4254517,CC BY-SA 3.0,False,1,it,...,1,"I am looking at 1.11.198, it's not deprecated there ...",False,False,48138088.0,2018-01-07T14:25:14.553,0.0,555.0,,2018-01-07T14:25:14.553,Getting Object tag value in AWS S3,<scala><amazon-web-services><amazon-s3><tags>,0.0,7.0,,,
83378714,48198736,0,Stop using SQL because you are print to sql injections. It is deprecated. Look at this link my friend:https://www.w3schools.com/php/php_mysql_select.asp. What I would also recommend is you erasing everything and just leave the connection part of the script and run it. See if it still gives you the same error.,2018-01-11T01:54:18.920,8016771,CC BY-SA 3.0,False,1,It,.,0,It is deprecated.,False,False,48198736.0,2018-01-11T01:51:50.133,0.0,453.0,,2018-01-13T00:43:33.273,Unable to post form data to RDS MySQL Database,<php><mysql><database><amazon-ec2><amazon-rds>,1.0,4.0,,2.0,
83478364,48247353,0,"Ah I'm outdated, But I still dont see why you believe that the credentials was retrieved by the application ?",2018-01-14T08:40:22.587,682485,CC BY-SA 3.0,False,1,I,?,1,"Ah I'm outdated, But I still dont see why you believe that the credentials was retrieved by the application ?",False,False,48247353.0,2018-01-14T06:55:54.910,2.0,997.0,2018-01-14T08:22:47.550,2020-08-11T10:47:39.200,AWS SDK for node.js not picking up credentials when running in ECS,<node.js><amazon-web-services><amazon-ecs><aws-sdk-js><aws-sdk-nodejs>,2.0,9.0,,,
83584725,48300124,1,"AWS cognito has its own API for authentication, whether its for UserPoolID or IdentitityPoolID.
I have pulled my hair on AWS documentation for 2 weeks at a time, they are so confusing and outdated at times. 
The best way to use AWS for at least ios is to register as a user, use MobileHub to generate a sample project with required API's and use the Wrapper class they generate.",2018-01-17T11:36:36.943,3755838,CC BY-SA 3.0,False,1,,"
",0,"I have pulled my hair on AWS documentation for 2 weeks at a time, they are so confusing and outdated at times. 
",False,False,,,,,,,,,,,,,
83598575,48306161,1,"Looks like ""s3://"" is deprecated,  can you please try ""s3a://"" or ""s3n://""",2018-01-17T17:24:02.560,3025578,CC BY-SA 3.0,False,1,,"""",0,"Looks like ""s3://"" is deprecated,  can you please try ""s3a://"" or ""s3n://""",False,False,48306161.0,2018-01-17T16:50:06.357,0.0,686.0,2018-01-18T10:50:33.467,2018-01-18T10:50:33.467,"Using spark with s3 fails on EMR, despite hadoop access working",<hadoop><apache-spark><amazon-s3><amazon-emr>,1.0,3.0,2018-01-26T10:49:22.013,,
83608853,48311411,0,@FrankerZ [`util.error()`](https://nodejs.org/api/util.html#util_util_error_strings) is just a deprecated call equivalent to `console.error()`.,2018-01-17T23:12:08.650,1541563,CC BY-SA 3.0,False,1,,.,0,@FrankerZ [`util.error()`](https://nodejs.org/api/util.html#util_util_error_strings) is just a deprecated call equivalent to `console.error()`.,False,False,48311411.0,2018-01-17T23:04:53.183,0.0,346.0,,2018-01-17T23:18:04.947,Unhandled Promise Rejection with a .catch(),<javascript><amazon-web-services><ecmascript-6><promise>,1.0,7.0,2018-01-17T23:15:44.180,,
83743006,48340877,0,"I think this post probably explains why the links are not supported - docker has deprecated them
https://stackoverflow.com/questions/39173670/are-docker-links-deprecated",2018-01-22T09:21:44.323,3368410,CC BY-SA 3.0,False,1,,https://stackoverflow.com/questions/39173670/are-docker-links-deprecated,1,"I think this post probably explains why the links are not supported - docker has deprecated them
https://stackoverflow.com/questions/39173670/are-docker-links-deprecated",False,False,48340877.0,2018-01-19T12:13:52.600,10.0,3857.0,,2018-12-14T02:56:14.347,Fargate with Docker compose Links,<amazon-web-services><docker><docker-compose><aws-fargate>,1.0,11.0,,2.0,
83870271,47976502,0,"@UsmanMutawakil it's probably pretty outdated by now and I don't entirely remember, but if memory serves, than yes.",2018-01-25T09:32:12.153,4890123,CC BY-SA 3.0,False,1,,now,0,it's probably pretty outdated by now,False,False,47976502.0,2017-12-26T09:34:54.890,0.0,139.0,,2017-12-26T09:34:54.890,Update or modify Clouformation template has no effect,<python><amazon-cloudformation><boto3>,0.0,2.0,,,
83941728,48471883,0,"I followed it. It’s a bit outdated. After following it I can’t find the load balancing IP address. I add the task, cluster, service and I’m not sure what to do next.",2018-01-27T08:45:30.067,2135210,CC BY-SA 3.0,False,1,,.,0,It’s a bit outdated.,False,False,48471883.0,2018-01-27T01:58:35.507,1.0,144.0,,2018-01-31T16:23:15.300,How to run a Docker image from the ECS repo?,<docker><amazon-ec2><amazon-ecs>,1.0,3.0,,,
83973958,48490170,0,"I get `DEPRECATION WARNING: called deprecated method 'delete' of an Aws::S3::ObjectSummary::Collection, use batch_delete!` but looks like thats essentially it. Thanks!",2018-01-28T19:36:19.433,659910,CC BY-SA 3.0,False,1,,!,0,"I get `DEPRECATION WARNING: called deprecated method 'delete' of an Aws::S3::ObjectSummary::Collection, use batch_delete!",False,False,48490170.0,2018-01-28T18:57:16.310,1.0,1606.0,2018-01-28T19:35:21.153,2018-01-29T06:18:51.683,Ruby: Delete all S3 objects with prefix using one request,<ruby><amazon-web-services><amazon-s3>,2.0,2.0,,1.0,
84114934,48536001,0,"Can you provide me a link of this Sample App, the only thing I can find is several lines of code not conneted to each other, differents methods of doing something that looks silimar but not the same, and some outdated sample apps in Swift 2 that are not useful... thanks",2018-02-01T09:49:44.497,7988554,CC BY-SA 3.0,False,1,,thanks,1,"Can you provide me a link of this Sample App, the only thing I can find is several lines of code not conneted to each other, differents methods of doing something that looks silimar but not the same, and some outdated sample apps in Swift 2 that are not useful... thanks",False,False,48536001.0,2018-01-31T06:41:46.423,1.0,523.0,,2018-03-06T07:56:21.590,How to get login username with AWS Mobile-hub SDK,<facebook><amazon-web-services><facebook-login><aws-mobilehub>,2.0,6.0,,,
84268132,48634396,0,Make sure that you are not using an out of date SDK. I have never used console.log(sts) so I don't know the answer. Follow the documentation otherwise you will always be chasing issues. Plus there are lots of examples to study on the Internet.,2018-02-06T04:59:32.263,8016720,CC BY-SA 3.0,False,1,,.,1,Make sure that you are not using an outdated SDK.,False,False,48634396.0,2018-02-06T02:05:40.007,1.0,862.0,,2018-02-06T02:05:40.007,InvalidClientTokenId when using IAM user,<amazon-web-services><amazon-s3><amazon-iam>,0.0,7.0,,,
84441887,48697976,0,"I got this working, primarily using information from a comment that has since been deleted and continuing from there. Part of the problem lies in incorrect AWS documentation, but looking at samples can (and did) clear this up. The other part lies in inexperience, until you have worked with AWS/signing it is hard to distinguish between outdated and newer signing methods, they are not (always) clearly marked on AWS and especially not marked well on outside resources.",2018-02-10T13:53:43.853,9336265,CC BY-SA 3.0,False,1,,.,1,"The other part lies in inexperience, until you have worked with AWS/signing it is hard to distinguish between outdated and newer signing methods, they are not (always) clearly marked on AWS and especially not marked well on outside resources.",False,False,48697976.0,2018-02-09T02:42:46.713,1.0,532.0,,2018-02-09T03:10:16.327,aws version 4 signature in C,<c><linux><amazon-web-services>,1.0,6.0,,1.0,
84702384,36877647,3,"This question refers to an outdated and discontinued version of the Serverless framework. In the latest version, API keys can easily be created, see: https://serverless.com/framework/docs/providers/aws/events/apigateway/#setting-api-keys-for-your-rest-api",2018-02-18T07:26:50.143,771901,CC BY-SA 3.0,False,1,,.,0,This question refers to an outdated and discontinued version of the Serverless framework.,False,False,36877647.0,2016-04-26T23:33:50.783,15.0,1606.0,2016-04-27T14:12:51.133,2018-09-28T13:26:06.587,How to create and assign API Key to a created stage-API using serverless?,<amazon-web-services><aws-api-gateway><serverless-framework>,1.0,2.0,,1.0,
84987374,48990710,0,The solution provide in the posible duplicate is that it's outdated when you run the script it tells you to use AWS4-HMAC-SHA256 as authorization mechanism,2018-02-26T14:58:57.643,2752065,CC BY-SA 3.0,False,1,,mechanism,0,The solution provide in the posible duplicate is that it's outdated when you run the script it tells you to use AWS4-HMAC-SHA256 as authorization mechanism,False,False,48990710.0,2018-02-26T14:25:34.440,3.0,3709.0,2018-02-27T12:24:57.613,2018-02-27T12:24:57.613,Upload to aws s3 file via curl,<bash><amazon-s3>,1.0,5.0,2018-02-26T15:42:42.873,,
85006849,20112354,0,"For anyone still visiting this, `accessKeyId` and `secreteAccessKey` is deprecated. I chose to use this method: https://docs.aws.amazon.com/sdk-for-javascript/v2/developer-guide/loading-node-credentials-json-file.html",2018-02-27T03:59:13.997,8430249,CC BY-SA 3.0,False,1,accessKeyId,.,0,"For anyone still visiting this, `accessKeyId` and `secreteAccessKey` is deprecated.",False,False,20112354.0,2013-11-21T04:16:50.643,4.0,6756.0,2013-11-21T04:21:52.427,2015-05-09T22:53:15.313,Accessing AWS S3 using AWS SDK for JavaScript,<javascript><amazon-web-services><amazon-s3>,3.0,1.0,,1.0,
85592061,49292936,0,Reading text messages is something even Android has deprecated with their new release and iOS has been very sure about it since the beginning. I don't think any other app can access your text messages even to convert to push notifications.,2018-03-15T08:52:03.583,5685175,CC BY-SA 3.0,False,1,,.,0,Reading text messages is something even Android has deprecated with their new release and iOS has been very sure about it since the beginning.,False,False,,,,,,,,,,,,,
86523016,49752032,0,"My experience with Kafka is a couple of versions out of date so I'm not putting this as an answer. At the time I was using it, general consensus was that cross-region latency would be excessive (indeed, a lot of people considered cross-AZ latency unacceptable, but I didn't see any problems with a 5-node cluster). So to implement a fallback you could feed from one cluster to another.",2018-04-10T12:53:42.433,42126,CC BY-SA 3.0,False,1,,outdated,0,My experience with Kafka is a couple of versions outdated,False,False,49752032.0,2018-04-10T11:05:42.927,2.0,486.0,2018-04-10T13:50:50.617,2018-04-10T13:50:50.617,Kafka failover across regions,<amazon-web-services><apache-kafka><failover><confluent-platform>,0.0,1.0,,,
86572911,49777518,0,"Looks like v2 of the C# SDK. Presumably you've verified that the child Lambda did not actually run, using CloudWatch Logs (in case it errored out). The InvokeAsync(InvokeAsyncRequest) method is deprecated so you might want to try Invoke(InvokeRequest) with an InvocationType of Event. Also, interestingly but not necessarily relevant, the docs say that InvokeAsyncResponse will have a 202 Status upon success, not 200.",2018-04-11T15:17:48.677,271415,CC BY-SA 3.0,False,1,method,.,0,The InvokeAsync(InvokeAsyncRequest) method is deprecated so you might want to try Invoke(InvokeRequest) with an InvocationType of Event.,False,False,49777518.0,2018-04-11T14:18:50.853,0.0,300.0,2018-04-11T16:08:16.370,2018-04-11T16:08:16.370,Recursively Invoking Lambda from Cloudwatch Scheduled Lambda,<c#><amazon-web-services><aws-lambda><amazon-cloudwatch>,0.0,6.0,,,
87411933,50194454,0,"Given one is deprecated, and the other isn't, your choice should be clear... use the one that is not deprecated.",2018-05-06T08:10:06.610,466862,CC BY-SA 4.0,False,1,,.,1,"Given one is deprecated, and the other isn't, your choice should be clear... use the one that is not deprecated.",False,False,50194454.0,2018-05-05T22:13:20.473,2.0,371.0,,2018-05-06T22:03:15.407,What is the best way to programatically load data into MemSQL from S3 or Azure?,<java><jdbc><amazon-s3><azure-blob-storage><memsql>,1.0,2.0,,,
87625153,50304155,0,The wiki link you shared is out of date. Please use the latest one https://jenkins.io/doc/book/installing/#debian-ubuntu,2018-05-12T08:43:33.493,958616,CC BY-SA 4.0,False,1,link,.,0,The wiki link you shared is outdated.,False,False,50304155.0,2018-05-12T08:08:54.523,0.0,883.0,,2018-05-12T08:08:54.523,Unable to connect jenkins when setup wizard menu,<amazon-web-services><jenkins><amazon-ec2><debian>,0.0,4.0,,,
87745866,50362408,0,"You're using a very old version of PHPMailer, and you've based your code on an obsolete example, so [upgrade now](https://github.com/PHPMailer/PHPMailer). Set `$mail->SMTPDebug = 2;` and show us the results in order to see why the server doesn't like you.",2018-05-16T07:32:36.930,333340,CC BY-SA 4.0,False,1,,/,0,"You're using a very old version of PHPMailer, and you've based your code on an obsolete example, so [upgrade now](https://github.com/",False,False,50362408.0,2018-05-16T04:19:14.533,0.0,153.0,2018-05-16T12:04:54.063,2018-05-16T12:04:54.063,SMTP server error: Authentication required,<amazon-web-services><email><amazon-ec2><phpmailer>,0.0,5.0,,,
87824577,50404517,0,"Moreover, the EC2 instance has the latest kernel version, while Equinix instance has an outdated one.Yet the performance is much better in Equinix instance.",2018-05-18T05:56:30.227,6911418,CC BY-SA 4.0,False,1,,.,0,"Moreover, the EC2 instance has the latest kernel version, while Equinix instance has an outdated one.",False,False,50404517.0,2018-05-18T05:45:53.440,0.0,298.0,,2018-05-18T05:45:53.440,How to increase number of sockets on AWS EC2 instance?,<amazon-web-services><sockets><amazon-ec2><websocket>,0.0,11.0,,,
87937380,50461966,0,"Have you configured your S3 access policy? Open dev tools and look if there are 404 or 403 errors on URLs in S3? If you have correct links in HTML in browser then you have setup Django correctly and the issue with AWS configuration.  Follow https://www.caktusgroup.com/blog/2014/11/10/Using-Amazon-S3-to-store-your-Django-sites-static-and-media-files/,  it is a bit outdated but still provides great reference for AWS configuration. Also see CORS section so you won't have problems with fonts and some other things.",2018-05-22T07:34:21.423,6627564,CC BY-SA 4.0,False,1,it,.,0,it is a bit outdated but still provides great reference for AWS configuration.,False,False,50461966.0,2018-05-22T07:20:49.503,0.0,289.0,2018-05-22T07:51:09.757,2018-05-22T08:16:03.717,Django 1.11 + Amazon S3 for collectstatic,<django><amazon-s3><django-admin><django-staticfiles><django-settings>,1.0,5.0,,,
88548090,50769351,1,As far as I know (remember) RedShift is based on PostreSQL 8.0 (quite obsolete IMHO since it's from 2005) that doesn't have recursive queries. Maybe Amazon has added some extensions to support them.,2018-06-09T02:05:17.537,6436191,CC BY-SA 4.0,False,1,,.,1,RedShift is based on PostreSQL 8.0 (quite obsolete IMHO since it's from 2005) that doesn't have recursive queries.,False,False,50769351.0,2018-06-08T22:57:43.680,0.0,3803.0,2018-06-09T05:48:30.930,2018-06-09T05:48:30.930,Recursive query in RedShift,<sql><amazon-web-services><amazon-redshift>,0.0,3.0,,,
88652186,50823092,0,I followed this guide https://gist.github.com/mojodna/2f596ca2fca48f08438e - I also tried using yum but it would install an outdated version,2018-06-12T18:27:46.877,8446302,CC BY-SA 4.0,False,1,,version,0,but it would install an outdated version,False,False,50823092.0,2018-06-12T17:55:35.570,0.0,489.0,2018-06-12T21:17:21.050,2018-09-30T04:43:32.633,Cannot build rgdal package on amazon linux AMI,<linux><amazon-web-services><gdal><rgdal><geos>,2.0,7.0,,,
88715946,50856581,2,"How did you determine that the system is ""not able"" to do something? Why don't you check for error codes? Most probably, [`mysql_query` is deprecated](https://stackoverflow.com/questions/12859942/why-shouldnt-i-use-mysql-functions-in-php)",2018-06-14T11:44:48.070,1116230,CC BY-SA 4.0,False,1,,),0,"Most probably, [`mysql_query` is deprecated](https://stackoverflow.com/questions/12859942/why-shouldnt-i-use-mysql-functions-in-php)",False,False,50856581.0,2018-06-14T11:32:44.320,-2.0,95.0,2018-06-14T12:02:40.630,2018-06-14T12:07:20.170,Not able to INSERT data to mysql database,<php><mysql><amazon-ec2>,1.0,9.0,,0.0,
88767252,50866472,1,"The lambda is a router, that redirects traffic.  The routes are updated and stored in s3.  To keep downtime low, the object is cached so that a majority of the time, when the lambda runs the routes are already mapped in an object.  s3 is only checked on a cold start of the lambda.  s3 has a trigger for the lambda to be called, but it doesn't restart all the instances of the lambda.  So some of the lambdas have an outdated route.",2018-06-15T20:51:06.723,9943906,CC BY-SA 4.0,False,1,,.,0,So some of the lambdas have an outdated route.,False,False,50866472.0,2018-06-14T21:55:03.307,13.0,12514.0,,2020-08-02T09:39:17.153,Restarting AWS lambda function to clear cache,<amazon-web-services><amazon-s3><aws-lambda>,6.0,7.0,,1.0,
88874069,50937481,1,Are you sure this isn't a question about product recommendation? Because those get outdated pretty quickly,2018-06-19T22:42:01.447,5377773,CC BY-SA 4.0,False,1,those,quickly,0,Because those get outdated pretty quickly,False,False,50937481.0,2018-06-19T21:57:31.033,0.0,123.0,,2018-06-20T16:14:41.040,Lambda v Cron for ebs snapshot rotation for backup/DR,<amazon-web-services><aws-lambda><boto3><amazon-cloudwatch>,1.0,1.0,,,
89086453,51034175,0,"Thanks for the suggestion @Madushan Perera, but looking at the source code of the AmazonS3Client I noticed all the uses of an `AmazonS3Client` constructor are deprecated, so in the long term it may not be the best solution u_u",2018-06-26T16:34:52.637,1305745,CC BY-SA 4.0,False,1,,u_u,1,"Thanks for the suggestion @Madushan Perera, but looking at the source code of the AmazonS3Client I noticed all the uses of an `AmazonS3Client` constructor are deprecated, so in the long term it may not be the best solution u_u",False,False,51034175.0,2018-06-26T02:43:40.973,0.0,1770.0,2018-06-26T16:45:02.713,2019-10-02T15:48:07.323,Missing AmazonS3Client Bean when upgrading SpringCloud Finchley to RELEASE,<java><spring><amazon-s3><spring-cloud><spring-cloud-aws>,1.0,2.0,,,
89769819,51398395,0,"Not relevant to your problem, but [`mysql_connect()` is deprecated](http://php.net/manual/en/function.mysql-connect.php), and you should not use it.  Use [`mysqli_connect()`](http://php.net/manual/en/function.mysqli-connect.php) or [`PDO`](http://php.net/manual/en/pdo.construct.php) instead.",2018-07-18T10:21:29.800,6089612,CC BY-SA 4.0,False,1,, ,1,"Not relevant to your problem, but [`mysql_connect()` is deprecated](http://php.net/manual/en/function.mysql-connect.php), and you should not use it.  ",False,False,51398395.0,2018-07-18T09:28:05.270,1.0,98.0,2018-07-18T10:14:28.280,2018-07-18T10:14:28.280,RHEL unable to connect MySQL database via PHP code,<php><mysql><apache><amazon-web-services><rhel>,0.0,8.0,,,
89904343,51467811,0,TL;DR: That code is outdated and cannot be used with newer regions. Use the AWS SDK.,2018-07-22T18:07:33.807,149341,CC BY-SA 4.0,False,1,code,.,1,That code is outdated and cannot be used with newer regions.,False,False,51467811.0,2018-07-22T17:51:47.800,0.0,135.0,2018-07-22T17:57:02.667,2018-07-22T17:57:02.667,Error Uploading to AWS S3 bucket - AWS4-HMAC-SHA256,<php><amazon-s3><file-upload>,0.0,5.0,2018-07-22T18:06:48.790,,
90064720,51544101,0,"@guillermochamorro maybe it is because I didn't refresh the gunicorn in the remote machine, and somehow the debug message is kinda outdated (I just found out this, maybe this affects too in my case). Thank you!",2018-07-26T22:50:53.757,10140431,CC BY-SA 4.0,False,1,,outdated,1,"@guillermochamorro maybe it is because I didn't refresh the gunicorn in the remote machine, and somehow the debug message is kinda outdated",False,False,51544101.0,2018-07-26T17:03:21.317,1.0,381.0,2018-07-27T01:03:01.423,2018-07-27T01:03:01.423,django 2.0.7 NoReverseMatch at /posts,<python><django><amazon-ec2><ubuntu-16.04>,1.0,4.0,,,
